상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-05-20,1899-0218,EBS,식사지원 지영이," 1,422,242 ", 3 , 7 , 6 , 3 ," 60,000 ",,,86%,233%,50%," 203,177 ",0.51
2026-05-20,1899-0219,SPOTV,식사지원 지영이," 82,796 ", 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-05-20,1899-0519,SPOTV2,식사지원 지영이," 81,915 ", 2 , 3 , 3 , 1 ," 20,000 ",,,100%,150%,33%," 27,305 ",2.93
2026-05-20,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - , 4 , 1 ,,,,,,0%,25%,0%, - ,0.00
2026-05-20,1899-0762,JTBC4,식사지원 은영이 ver2," 327,653 ", 9 , 5 , 5 , 3 ," 90,000 ", 1 ," 10,000 ",100%,56%,60%," 65,531 ",3.30
2026-05-20,1899-7318,JTBC4,가족돌봄 지수," 182,030 ", 5 , 1 , 1 ,,,,,100%,20%,0%," 182,030 ",0.00
2026-05-20,1899-7316,JTBC4,가족돌봄 지수ver2," 254,841 ", 7 , 2 , 1 ,,, 1 ," 20,000 ",50%,29%,0%," 127,421 ",0.00
2026-05-20,1899-7325,JTBC4,식사지원 사랑이," 254,841 ", 7 , 2 , 1 ,,,,,50%,29%,0%," 127,421 ",0.00
2026-05-20,1899-2887,JTBC4,한아이 세아ver2," 254,841 ", 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-05-20,1899-7315,JTBC4,뇌병변 지혜ver2," 254,841 ", 7 , 3 , 3 , 2 ," 30,000 ",,,100%,43%,67%," 84,947 ",1.41
2026-05-20,1899-7319,JTBC4,식사지원 준우_메인," 182,030 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-05-20,1899-7326,JTBC2 (SVC),뇌병변 지혜, - , 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-05-20,1899-0776,라이프타임,가족돌봄 지수ver2," 183,588 ", 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-05-20,1899-7314,히스토리 (SVC),식사지원 사랑이, - , 6 ,,,,,,,0%,0%,0%, - ,0.00
2026-05-20,1899-5186,시네마천국,식사지원 지영이," 177,419 ", 8 , 3 ,,,, 1 ," 20,000 ",0%,38%,0%," 59,140 ",0.00
2026-05-20,1899-0217,MBN PLUS,은영이 셀럽," 626,277 ", 6 , 2 , 2 , 2 ," 40,000 ",,,100%,33%,100%," 313,139 ",0.77
2026-05-20,1899-3854,CNTV,식사지원 지영이," 165,000 ", 3 ,,,,,,,0%,0%,0%, - ,0.00
2026-05-20,1899-3569,채널액션,식사지원 지영이," 31,655 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-05-20,1899-7317,빌리어즈TV,식사지원 지영이," 314,286 ", 2 , 4 , 2 , 1 ," 20,000 ", 1 ," 20,000 ",50%,200%,50%," 78,571 ",0.76
2026-05-20,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-05-20,2102-4590,발신,-, - , - , 1 ,,,,,,0%,0%,0%, - ,0.00
